player,club,week,opponent,points,minutes,goal,assist,cleanSheet,goalsConceded,influence,creativity,threat,iCTIndex
Jesus,MCI,35,MUN (A) 0-2,1,1,0,0,0,0,1,0.8,0,0.2
Jesus,MCI,36,BUR (A),0,0,0,0,0,0,0,0,0,0
Gray,LEI,1,BHA (H) 2-0,2,73,0,0,1,0,7,25.2,27,5.9
Gray,LEI,2,BUR (A) 1-3,6,67,1,0,0,1,32.6,3,39,7.5
Gray,LEI,3,CRY (H) 2-1,2,72,0,0,1,0,0.2,12.3,20,3.3
Gray,LEI,4,TOT (H) 2-1,2,69,0,0,0,1,0,0.8,5,0.3
Gray,LEI,5,MUN (H) 1-2,8,90,1,0,0,2,38.2,12.5,31,8.2
Gray,LEI,6,FUL (A) 1-1,6,79,1,0,0,1,38.4,1.9,53,9.3
Gray,LEI,7,ARS (A) 2-0,2,71,0,0,1,0,4.2,0.5,23,2.8
Gray,LEI,8,BOU (H) 0-4,1,54,0,0,0,4,2,2.3,39,4.3
Gray,LEI,9,WOL (A) 0-2,1,21,0,0,0,0,1.8,0.8,10,1.3
Gray,LEI,10,HUD (H) 3-0,1,7,0,0,0,0,2.2,10.3,0,1.3
Gray,LEI,11,NEW (A) 1-0,0,24,0,0,0,0,0,0.5,4,0.3
Gray,LEI,12,SOU (A) 1-1,1,22,0,0,0,0,0.2,11,28,3.9
Gray,LEI,13,LIV (H) 0-3,1,15,0,0,0,2,0,0,4,0.4
Gray,LEI,14,LEI (A) 2-0,1,35,0,0,0,0,0,1.1,12,0.9
Gray,LEI,15,MCI (H) 1-2,1,15,0,0,0,0,5,20.1,4,2.9
Gray,LEI,16,EVE (A) 2-2,0,0,0,0,0,0,0,0,0,0
Gray,LEI,17,CAR (H) 3-2,0,0,0,0,0,0,0,0,0,0
Gray,LEI,18,WHU (A) 0-2,0,0,0,0,0,0,0,0,0,0
Gray,LEI,19,CHE (H) 1-2,0,0,0,0,0,0,0,0,0,0
Gray,LEI,20,NEW (H) 1-1,0,0,0,0,0,0,0,0,0,0
Gray,LEI,21,BOU (A) 3-3,0,0,0,0,0,0,0,0,0,0
Gray,LEI,22,CRY (A) 1-2,0,0,0,0,0,0,0,0,0,0
Gray,LEI,23,BUR (H) 0-0,0,0,0,0,0,0,0,0,0,0
Gray,LEI,24,TOT (A) 2-1,0,0,0,0,0,0,0,0,0,0
Gray,LEI,25,BHA (A) 0-0,1,20,0,0,0,0,0,1.3,4,0.5
Gray,LEI,26,EVE (H) 1-0,7,45,1,0,0,0,33,12.2,35,8
Gray,LEI,27,CAR (A) 1-5,1,4,0,0,0,0,0.2,0.1,2,0.2
Gray,LEI,28,LIV (A) 5-0,1,17,0,0,0,2,6,0,34,4
Gray,LEI,29,LEI (H) 2-1,5,21,1,0,0,1,32,1.3,17,5
Gray,LEI,30,MCI (A) 3-1,2,90,0,0,0,3,4.4,4.7,2,1.1
Gray,LEI,32,MUN (A) 2-1,1,17,0,0,0,0,0.2,0.5,4,0.5
Gray,LEI,32,FUL (H) 4-1,7,45,0,2,0,0,42.8,33.2,47,12.3
Gray,LEI,34,ARS (H) 0-1,2,90,0,0,0,1,6,1,62,6.9
Gray,LEI,35,HUD (A) 1-2,2,71,0,0,1,0,0,3,8,1
Gray,LEI,35,SOU (H) 1-1,9,90,1,0,0,1,39.6,12.1,60,11.2
Gray,LEI,36,WOL (H),0,0,0,0,0,0,0,0,0,0
