player,club,week,opponent,points,minutes,goal,assist,cleanSheet,goalsConceded,influence,creativity,threat,iCTIndex
Holebas,WAT,34,ARS (H) 0-1,0,0,0,0,0,0,0,0,0,0
Holebas,WAT,35,HUD (A) 1-2,0,0,0,0,0,0,0,0,0,0
Holebas,WAT,35,SOU (H) 1-1,0,0,0,0,0,0,0,0,0,0
Holebas,WAT,36,WOL (H),0,0,0,0,0,0,0,0,0,0
Zouma,EVE,2,SOU (H) 2-1,0,0,0,0,0,0,0,0,0,0
Zouma,EVE,3,BOU (A) 2-2,1,1,0,0,0,0,0,0,0,0
Zouma,EVE,4,HUD (H) 1-1,2,90,0,0,0,1,13.6,1.5,5,2
Zouma,EVE,5,WHU (H) 1-3,1,90,0,0,0,3,23.6,1,0,2.5
Zouma,EVE,6,ARS (A) 2-0,1,90,0,0,0,2,9.6,0.2,0,1
Zouma,EVE,7,FUL (H) 3-0,8,90,0,0,1,0,11,0.1,4,1.5
Zouma,EVE,8,LEI (A) 1-2,6,90,0,1,0,1,32,10.4,22,6.4
Zouma,EVE,9,CRY (H) 2-0,6,90,0,0,1,0,14,1.4,10,2.5
Zouma,EVE,10,MUN (A) 2-1,1,90,0,0,0,2,23.6,0.9,0,2.5
Zouma,EVE,11,BHA (H) 3-1,2,90,0,0,0,1,13,0.8,8,2.2
Zouma,EVE,12,CHE (A) 0-0,0,0,0,0,0,0,0,0,0,0
Zouma,EVE,13,CAR (H) 1-0,1,1,0,0,0,0,0,0,0,0
Zouma,EVE,14,LIV (A) 1-0,1,1,0,0,0,1,0,0,0,0
Zouma,EVE,15,NEW (H) 1-1,3,90,0,0,0,1,22,11.5,0,3.4
Zouma,EVE,16,WAT (H) 2-2,0,0,0,0,0,0,0,0,0,0
Zouma,EVE,17,MCI (A) 3-1,1,90,0,0,0,3,24.2,0.8,0,2.5
Zouma,EVE,18,TOT (H) 2-6,-1,90,0,0,0,6,6.2,1,0,0.7
Zouma,EVE,19,BUR (A) 1-5,2,90,0,0,0,1,17.4,0.2,0,1.8
Zouma,EVE,20,BHA (A) 1-0,2,90,0,0,0,1,10.8,0.8,8,2
Zouma,EVE,21,LEI (H) 0-1,2,90,0,0,0,1,13.4,12.1,5,3.1
Zouma,EVE,22,BOU (H) 2-0,13,90,1,0,1,0,40.2,0.5,41,8.2
Zouma,EVE,23,SOU (A) 2-1,5,90,0,1,0,2,31.6,20.6,2,5.4
Zouma,EVE,24,HUD (A) 0-1,6,90,0,0,1,0,19.2,0.4,4,2.4
Zouma,EVE,25,WOL (H) 1-3,0,90,0,0,0,3,19.8,1.3,2,2.3
Zouma,EVE,25,MCI (H) 0-2,0,90,0,0,0,2,27.6,0.9,4,3.3
Zouma,EVE,26,WAT (A) 1-0,-1,90,0,0,0,1,24.2,10.4,23,5.8
Zouma,EVE,28,CAR (A) 0-3,0,0,0,0,0,0,0,0,0,0
Zouma,EVE,29,LIV (H) 0-0,6,90,0,0,1,0,14.6,0.1,4,1.9
Zouma,EVE,30,NEW (A) 3-2,1,90,0,0,0,3,19.2,1,4,2.4
Zouma,EVE,31,CHE (H) 2-0,0,0,0,0,0,0,0,0,0,0
Zouma,EVE,32,WHU (A) 0-2,15,90,1,0,1,0,47.6,0.3,17,6.5
Zouma,EVE,33,ARS (H) 1-0,6,90,0,0,1,0,13,0.1,22,3.5
Zouma,EVE,34,FUL (A) 2-0,1,90,0,0,0,2,21.2,1.4,2,2.5
Zouma,EVE,35,MUN (H) 4-0,6,90,0,0,1,0,14,0.7,38,5.3
Zouma,EVE,36,CRY (A),0,0,0,0,0,0,0,0,0,0
Tarkowski,BUR,1,SOU (A) 0-0,7,90,0,0,1,0,50.8,10.5,6,6.7
Tarkowski,BUR,2,WAT (H) 1-3,7,90,1,0,0,3,60.8,1.1,35,9.7
Tarkowski,BUR,3,FUL (A) 4-2,5,90,1,0,0,4,50.8,1.5,39,9.1
Tarkowski,BUR,4,MUN (H) 0-2,1,90,0,0,0,2,27,0.7,2,3
Tarkowski,BUR,5,WOL (A) 1-0,2,90,0,0,0,1,45,0.6,4,5
Tarkowski,BUR,6,BOU (H) 4-0,6,90,0,0,1,0,31.4,0.6,2,3.4
Tarkowski,BUR,7,CAR (A) 1-2,1,26,0,0,0,0,5.4,0.1,0,0.6
Tarkowski,BUR,8,HUD (H) 1-1,2,90,0,0,0,1,37.6,0.1,0,3.8
Tarkowski,BUR,9,MCI (A) 5-0,0,90,0,0,0,5,23.4,0.2,2,2.6
Tarkowski,BUR,10,CHE (H) 0-4,-1,90,0,0,0,4,22.4,0.3,4,2.7
Tarkowski,BUR,11,WHU (A) 4-2,-1,90,0,0,0,4,17.2,0.2,0,1.7
Tarkowski,BUR,12,LEI (A) 0-0,0,0,0,0,0,0,0,0,0,0
Tarkowski,BUR,13,NEW (H) 1-2,0,0,0,0,0,0,0,0,0,0
Tarkowski,BUR,14,CRY (A) 2-0,0,0,0,0,0,0,0,0,0,0
Tarkowski,BUR,15,LIV (H) 1-3,1,90,0,0,0,3,35.8,0.2,19,5.5
Tarkowski,BUR,16,BHA (H) 1-0,14,90,1,0,1,0,44.8,0.2,88,13.3
Tarkowski,BUR,17,TOT (A) 1-0,2,90,0,0,0,1,27.6,0.4,2,3
Tarkowski,BUR,18,ARS (A) 3-1,1,90,0,0,0,3,21.4,0.3,2,2.4
Tarkowski,BUR,19,EVE (H) 1-5,3,90,0,1,0,5,13.8,2.1,45,6.1
Tarkowski,BUR,20,WHU (H) 2-0,6,90,0,0,1,0,32.4,14,4,5
Tarkowski,BUR,21,HUD (A) 1-2,2,90,0,0,0,1,31,0.5,2,3.4
Tarkowski,BUR,22,FUL (H) 2-1,1,90,0,0,0,1,26.4,0.3,0,2.7
Tarkowski,BUR,23,WAT (A) 0-0,6,90,0,0,1,0,15,0.3,7,2.2
Tarkowski,BUR,24,MUN (A) 2-2,1,90,0,0,0,2,37.8,0.1,0,3.8
Tarkowski,BUR,25,SOU (H) 1-1,2,90,0,0,0,1,23.4,0.6,50,7.4
Tarkowski,BUR,26,BHA (A) 1-3,2,90,0,0,0,1,32.8,10.2,2,4.5
Tarkowski,BUR,27,TOT (H) 2-1,2,90,0,0,0,1,33.2,0.2,17,5
Tarkowski,BUR,28,NEW (A) 2-0,1,90,0,0,0,2,13.2,0.5,29,4.3
Tarkowski,BUR,29,CRY (H) 1-3,1,90,0,0,0,3,8.2,0.4,8,1.7
Tarkowski,BUR,30,LIV (A) 4-2,0,90,0,0,0,4,35,0,0,3.5
Tarkowski,BUR,31,LEI (H) 1-2,1,90,0,0,0,2,15,0.8,0,1.6
Tarkowski,BUR,32,WOL (H) 2-0,12,90,0,1,1,0,36.8,10.3,2,4.9
Tarkowski,BUR,33,BOU (A) 1-3,2,90,0,0,0,1,13.6,0.3,2,1.6
Tarkowski,BUR,34,CAR (H) 2-0,5,90,0,0,1,0,26.4,0.5,34,6.1
Tarkowski,BUR,35,CHE (A) 2-2,1,90,0,0,0,2,20,0,0,2
Tarkowski,BUR,36,MCI (H),0,0,0,0,0,0,0,0,0,0
